1e-05,0.0948853
2.31812e-05,0.0948853
6.63061e-05,0.0860749
0.000255441,0.103696
0.000825957,0.103696
0.00362412,0.0898507
0.00914714,0.127611
0.0141729,0.738057
0.0188987,1.48066
0.0239701,1.99671
0.0285587,2.26732
0.0376077,2.33025
0.0554264,2.16034
0.074838,2.14775
0.103608,2.5694
0.145245,3.23019
0.191266,3.89728
0.245646,4.48255
0.335853,5.05524
0.526934,5.53982
0.997395,5.84819
