4.62963e-11,1.05996
2.31481e-10,1.9379
4.62963e-10,2.66595
1.06481e-09,3.394
1.71296e-09,3.75803
2.59259e-09,3.97216
2.59259e-09,3.97216
3.75e-09,4.10064
6.11111e-09,4.25054
9.81481e-09,4.27195
1.36574e-08,4.29336
1.61111e-08,4.29336
1.97685e-08,4.27195
2.41204e-08,4.29336
2.69444e-08,4.27195
2.93519e-08,4.29336
