9.53834e-06,0.107529
1.94603e-05,0.122389
6.98215e-05,0.144678
0.000197516,0.211547
0.000453829,0.501311
0.000885553,1.17
0.00144583,1.98728
0.00229149,3.06461
0.00342225,4.20138
0.00421341,4.91464
0.00584211,6.26688
0.00872495,7.76771
0.0124624,8.68901
0.0155731,9.26854
0.0229149,9.65489
0.0453829,9.73662
0.132254,9.74405
0.308425,9.67718
0.925911,9.66975
